id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
id31429;69;retired;married;unknown;no;647;no;no;telephone;27;mar;199;1;-1;0;unknown;no
id31430;46;admin.;married;secondary;no;-522;yes;no;cellular;27;mar;243;3;239;13;other;yes
id31431;32;technician;single;secondary;no;234;no;no;cellular;27;mar;166;2;-1;0;unknown;no
id31432;59;retired;married;tertiary;no;9676;no;no;telephone;27;mar;234;2;-1;0;unknown;yes
id31433;19;student;single;primary;no;134;no;no;cellular;27;mar;271;2;-1;0;unknown;yes
id31434;25;management;single;tertiary;no;316;no;no;cellular;27;mar;347;2;-1;0;unknown;yes
id31435;23;management;single;tertiary;no;2143;no;no;cellular;30;mar;180;2;-1;0;unknown;yes
id31436;32;management;single;tertiary;no;1613;no;no;cellular;30;mar;253;2;129;5;failure;no
id31437;44;unemployed;married;secondary;no;2756;no;no;cellular;30;mar;57;4;-1;0;unknown;no
id31438;26;admin.;single;secondary;no;1327;no;no;cellular;30;mar;171;4;-1;0;unknown;no
id31439;49;admin.;married;tertiary;no;255;yes;no;cellular;30;mar;96;6;-1;0;unknown;no
id31440;32;services;married;secondary;no;2833;yes;no;cellular;30;mar;415;1;-1;0;unknown;no
id31441;31;blue-collar;married;primary;no;620;no;no;cellular;30;mar;95;1;-1;0;unknown;no
id31442;47;management;married;tertiary;no;3663;no;no;cellular;30;mar;364;3;-1;0;unknown;yes
id31443;23;management;single;tertiary;no;1004;yes;no;cellular;30;mar;114;2;-1;0;unknown;no
id31444;22;admin.;single;secondary;no;114;no;no;cellular;30;mar;517;1;-1;0;unknown;yes
id31445;32;student;single;unknown;no;2321;no;no;cellular;30;mar;167;2;-1;0;unknown;no
id31446;30;management;single;tertiary;no;6495;no;no;cellular;30;mar;78;3;-1;0;unknown;no
id31447;27;management;single;tertiary;no;831;no;no;cellular;30;mar;1081;2;-1;0;unknown;yes
id31448;73;retired;divorced;primary;no;2308;no;no;telephone;30;mar;163;2;-1;0;unknown;yes
id31449;26;admin.;married;tertiary;no;2855;no;no;cellular;30;mar;52;3;-1;0;unknown;no
id31450;36;management;married;tertiary;no;9324;yes;no;cellular;30;mar;138;8;-1;0;unknown;no
id31451;24;admin.;single;secondary;no;753;yes;no;cellular;30;mar;259;15;-1;0;unknown;no
id31452;57;management;divorced;tertiary;no;6468;yes;no;cellular;31;mar;684;4;-1;0;unknown;no
id31453;41;management;married;tertiary;no;1468;yes;no;cellular;31;mar;237;3;-1;0;unknown;yes
id31454;30;admin.;single;tertiary;no;311;no;no;cellular;31;mar;158;2;-1;0;unknown;yes
id31455;60;admin.;married;secondary;no;7336;no;no;cellular;31;mar;494;1;-1;0;unknown;no
id31456;34;technician;single;tertiary;no;2658;yes;no;cellular;31;mar;265;1;230;2;failure;no
id31457;29;management;married;tertiary;no;250;yes;no;cellular;31;mar;371;2;257;1;other;no
id31458;55;housemaid;divorced;secondary;no;0;no;no;cellular;31;mar;829;1;-1;0;unknown;no
id31459;33;services;married;secondary;no;260;yes;no;cellular;31;mar;248;1;-1;0;unknown;no
id31460;32;technician;single;tertiary;no;392;yes;no;cellular;1;apr;957;2;131;2;failure;no
id31461;26;admin.;single;secondary;no;274;no;no;cellular;1;apr;351;3;-1;0;unknown;yes
id31462;36;entrepreneur;single;secondary;no;45;yes;no;cellular;1;apr;131;1;-1;0;unknown;no
id31463;35;services;divorced;secondary;no;-121;yes;yes;cellular;1;apr;73;1;-1;0;unknown;no
id31464;46;management;divorced;tertiary;no;10469;yes;no;cellular;1;apr;202;2;-1;0;unknown;no
id31465;32;management;married;tertiary;no;250;yes;no;cellular;1;apr;247;2;-1;0;unknown;no
id31466;39;technician;divorced;secondary;no;688;yes;yes;cellular;1;apr;233;2;133;1;failure;no
id31467;59;retired;married;secondary;no;1035;yes;yes;cellular;1;apr;126;2;239;1;failure;no
id31468;40;technician;single;tertiary;no;250;yes;no;cellular;1;apr;107;1;-1;0;unknown;no
id31469;46;services;married;secondary;no;184;yes;no;cellular;1;apr;836;1;-1;0;unknown;no
id31470;33;admin.;single;secondary;no;285;yes;no;cellular;1;apr;427;1;329;1;other;no
id31471;40;blue-collar;married;primary;no;442;yes;no;cellular;1;apr;212;1;-1;0;unknown;no
id31472;47;blue-collar;married;secondary;no;398;yes;yes;cellular;1;apr;274;1;238;2;failure;no
id31473;38;blue-collar;single;tertiary;no;172;yes;no;cellular;1;apr;1176;1;-1;0;unknown;yes
id31474;27;management;single;tertiary;no;0;yes;no;cellular;1;apr;124;1;-1;0;unknown;no
id31475;37;management;married;secondary;no;1180;yes;yes;cellular;1;apr;786;1;135;1;other;no
id31476;32;services;single;tertiary;no;1743;yes;no;cellular;1;apr;1156;1;261;3;other;no
id31477;46;management;divorced;tertiary;no;507;yes;no;cellular;1;apr;1196;1;-1;0;unknown;yes
id31478;27;technician;single;tertiary;no;393;no;no;cellular;1;apr;165;2;-1;0;unknown;yes
id31479;44;services;married;secondary;no;5780;yes;no;cellular;1;apr;525;2;-1;0;unknown;no
id31480;54;retired;married;secondary;no;1004;yes;no;cellular;1;apr;479;1;307;1;failure;no
id31481;35;technician;married;secondary;no;0;no;no;cellular;1;apr;295;1;303;1;other;no
id31482;38;admin.;single;secondary;no;10;no;no;cellular;1;apr;117;1;-1;0;unknown;no
id31483;63;self-employed;married;tertiary;no;-39;no;no;cellular;1;apr;387;2;-1;0;unknown;yes
id31484;46;self-employed;divorced;tertiary;no;926;yes;no;cellular;1;apr;463;1;133;3;failure;no
id31485;49;admin.;married;primary;no;686;yes;yes;cellular;1;apr;286;2;225;4;other;no
id31486;34;blue-collar;married;secondary;no;1924;yes;yes;cellular;1;apr;161;2;253;1;failure;no
id31487;52;admin.;divorced;secondary;no;1256;yes;no;cellular;1;apr;498;3;-1;0;unknown;no
id31488;45;services;divorced;secondary;no;396;yes;yes;cellular;1;apr;251;4;329;4;failure;no
id31489;41;blue-collar;married;secondary;no;0;yes;no;cellular;1;apr;625;2;-1;0;unknown;no
id31490;58;management;divorced;tertiary;no;315;yes;no;cellular;1;apr;121;2;135;2;failure;no
id31491;49;management;divorced;tertiary;no;20727;no;no;cellular;1;apr;285;3;132;2;failure;no
id31492;38;blue-collar;single;secondary;no;2422;yes;no;cellular;1;apr;257;2;-1;0;unknown;no
id31493;19;student;single;unknown;no;779;no;no;cellular;1;apr;184;4;-1;0;unknown;yes
id31494;52;services;married;secondary;no;2070;no;no;telephone;1;apr;74;3;-1;0;unknown;no
id31495;37;management;single;tertiary;no;457;yes;no;cellular;1;apr;510;3;-1;0;unknown;no
id31496;34;blue-collar;single;secondary;no;13408;no;no;cellular;1;apr;647;2;-1;0;unknown;no
id31497;54;management;divorced;tertiary;no;5399;no;yes;cellular;2;apr;80;3;-1;0;unknown;no
id31498;34;admin.;married;secondary;no;1474;no;no;cellular;2;apr;739;2;-1;0;unknown;yes
id31499;56;management;married;tertiary;no;480;yes;no;telephone;2;apr;173;2;-1;0;unknown;no
id31500;38;management;single;unknown;no;715;yes;no;cellular;2;apr;951;1;132;3;failure;no
id31501;45;management;married;tertiary;no;753;yes;no;cellular;2;apr;2870;2;-1;0;unknown;no
id31502;24;blue-collar;married;secondary;no;-220;yes;no;cellular;2;apr;90;1;-1;0;unknown;no
id31503;50;management;divorced;tertiary;no;405;no;no;cellular;2;apr;82;6;-1;0;unknown;no
id31504;49;admin.;married;secondary;no;182;yes;no;cellular;2;apr;303;1;331;2;failure;no
id31505;37;blue-collar;married;secondary;no;0;yes;no;cellular;2;apr;473;1;-1;0;unknown;no
id31506;33;blue-collar;married;secondary;no;3576;yes;no;cellular;2;apr;124;1;308;2;other;no
id31507;32;admin.;single;secondary;no;471;no;yes;cellular;2;apr;243;3;-1;0;unknown;yes
id31508;42;management;married;tertiary;no;2772;yes;no;cellular;2;apr;244;1;-1;0;unknown;no
id31509;33;management;single;tertiary;no;3161;yes;no;cellular;2;apr;313;3;-1;0;unknown;yes
id31510;52;management;married;tertiary;no;-2712;yes;yes;cellular;2;apr;253;1;-1;0;unknown;no
id31511;22;student;single;secondary;no;722;yes;no;cellular;2;apr;108;1;-1;0;unknown;no
id31512;45;admin.;single;tertiary;no;1683;yes;no;cellular;2;apr;277;1;-1;0;unknown;no
id31513;37;management;single;secondary;no;0;yes;yes;cellular;2;apr;450;2;-1;0;unknown;no
id31514;36;technician;married;secondary;no;4613;no;no;cellular;2;apr;320;1;134;2;failure;no
id31515;41;services;married;unknown;no;1236;yes;no;cellular;2;apr;229;2;-1;0;unknown;no
id31516;23;student;single;secondary;no;165;yes;no;cellular;2;apr;148;1;-1;0;unknown;no
id31517;36;technician;married;secondary;no;0;no;no;cellular;2;apr;748;1;-1;0;unknown;no
id31518;39;technician;married;secondary;no;508;yes;no;cellular;2;apr;598;2;135;5;failure;no
id31519;48;services;married;secondary;no;0;yes;no;cellular;2;apr;146;1;267;1;failure;no
id31520;38;blue-collar;married;unknown;no;0;yes;no;cellular;2;apr;477;2;267;1;failure;no
id31521;46;self-employed;married;secondary;no;-30;yes;yes;cellular;2;apr;164;1;300;2;failure;no
id31522;35;self-employed;married;tertiary;no;560;yes;no;cellular;2;apr;58;1;136;1;failure;no
id31523;35;self-employed;married;tertiary;no;1250;yes;no;cellular;2;apr;361;1;136;1;other;no
id31524;45;housemaid;married;primary;no;403;no;no;cellular;2;apr;144;1;-1;0;unknown;no
id31525;54;admin.;married;secondary;no;1342;yes;no;cellular;2;apr;80;1;-1;0;unknown;no
id31526;58;technician;married;secondary;no;1;no;no;cellular;2;apr;333;1;64;2;failure;no
id31527;47;blue-collar;married;secondary;no;1612;yes;no;cellular;2;apr;1164;1;-1;0;unknown;yes
id31528;74;housemaid;married;unknown;no;161;no;no;telephone;2;apr;240;1;-1;0;unknown;no
id31529;48;admin.;divorced;secondary;no;4099;no;no;cellular;2;apr;397;2;-1;0;unknown;yes
id31530;35;management;single;tertiary;no;4348;yes;no;cellular;2;apr;1074;3;217;8;failure;no
id31531;39;technician;divorced;tertiary;no;113;yes;yes;cellular;2;apr;1012;2;-1;0;unknown;no
id31532;67;retired;married;primary;no;4066;no;no;cellular;2;apr;104;6;-1;0;unknown;no
id31533;32;admin.;married;tertiary;no;233;yes;no;cellular;2;apr;77;2;133;4;failure;no
id31534;30;management;single;tertiary;no;0;yes;no;cellular;2;apr;293;2;314;2;failure;no
id31535;34;technician;divorced;secondary;no;705;yes;yes;cellular;2;apr;249;1;-1;0;unknown;no
id31536;53;blue-collar;married;primary;no;1409;yes;no;cellular;2;apr;464;1;287;1;failure;no
id31537;58;unknown;married;unknown;no;68;no;no;cellular;2;apr;268;1;-1;0;unknown;yes
id31538;28;student;single;secondary;no;1350;yes;no;cellular;2;apr;173;2;-1;0;unknown;no
id31539;35;admin.;single;secondary;no;663;yes;no;cellular;2;apr;359;3;-1;0;unknown;no
id31540;40;services;married;secondary;no;879;yes;yes;cellular;2;apr;349;3;-1;0;unknown;no
id31541;40;management;married;primary;no;738;yes;yes;cellular;2;apr;399;2;258;3;failure;no
id31542;45;management;married;primary;no;4629;no;no;telephone;2;apr;285;2;-1;0;unknown;no
id31543;24;student;single;primary;no;1283;no;no;cellular;2;apr;225;2;-1;0;unknown;no
id31544;35;blue-collar;married;secondary;no;2643;yes;no;cellular;2;apr;96;3;330;1;other;no
id31545;57;management;married;tertiary;no;1631;yes;no;cellular;2;apr;254;2;261;3;failure;no
id31546;30;blue-collar;single;secondary;no;148;no;no;cellular;2;apr;206;1;-1;0;unknown;no
id31547;26;student;single;tertiary;no;193;no;no;cellular;3;apr;48;2;-1;0;unknown;no
id31548;39;blue-collar;married;primary;no;176;yes;yes;cellular;3;apr;189;2;-1;0;unknown;no
id31549;37;management;married;tertiary;no;489;yes;no;cellular;3;apr;246;2;133;6;failure;no
id31550;38;technician;married;secondary;no;-421;yes;no;cellular;3;apr;187;1;332;5;failure;no
id31551;44;entrepreneur;married;secondary;no;887;yes;no;cellular;3;apr;93;2;-1;0;unknown;no
id31552;54;retired;married;primary;no;136;yes;no;cellular;3;apr;352;1;332;2;failure;no
id31553;54;entrepreneur;single;tertiary;no;5417;yes;no;cellular;3;apr;376;1;-1;0;unknown;no
id31554;46;services;married;unknown;no;854;yes;no;cellular;3;apr;478;3;-1;0;unknown;no
id31555;61;technician;married;tertiary;no;0;no;no;cellular;3;apr;224;1;-1;0;unknown;no
id31556;56;admin.;married;primary;no;0;yes;no;cellular;3;apr;353;2;227;4;failure;no
id31557;50;management;married;tertiary;no;414;yes;no;cellular;3;apr;707;1;302;3;failure;yes
id31558;24;services;single;secondary;no;496;yes;no;cellular;3;apr;297;1;323;2;failure;no
id31559;39;technician;married;tertiary;no;2869;no;no;cellular;3;apr;115;1;-1;0;unknown;no
id31560;42;blue-collar;married;secondary;no;1297;yes;no;cellular;3;apr;697;2;-1;0;unknown;no
id31561;35;admin.;married;secondary;no;3187;yes;no;cellular;3;apr;445;1;135;3;failure;no
id31562;31;services;single;secondary;no;695;yes;no;cellular;3;apr;314;1;318;1;failure;no
id31563;34;blue-collar;single;secondary;yes;-60;no;no;cellular;3;apr;84;1;332;1;failure;no
id31564;38;technician;married;secondary;no;275;yes;no;cellular;3;apr;277;2;333;1;failure;no
id31565;32;management;divorced;tertiary;no;530;yes;no;cellular;3;apr;170;1;-1;0;unknown;no
id31566;42;technician;married;tertiary;no;782;no;no;cellular;3;apr;285;1;-1;0;unknown;no
id31567;68;retired;married;secondary;no;3588;no;no;telephone;3;apr;119;1;-1;0;unknown;no
id31568;56;retired;married;secondary;no;3948;no;no;cellular;3;apr;484;1;135;3;failure;no
id31569;39;management;married;secondary;no;517;yes;no;cellular;3;apr;240;1;136;5;failure;no
id31570;73;retired;married;secondary;no;1292;no;no;cellular;3;apr;420;1;-1;0;unknown;no
id31571;47;admin.;divorced;secondary;no;0;no;no;cellular;3;apr;335;1;-1;0;unknown;no
id31572;51;services;married;secondary;no;657;no;no;cellular;3;apr;66;2;-1;0;unknown;no
id31573;26;blue-collar;single;secondary;no;5005;no;yes;cellular;3;apr;117;1;-1;0;unknown;yes
id31574;54;management;married;secondary;no;1150;no;no;cellular;3;apr;660;1;-1;0;unknown;no
id31575;41;technician;single;secondary;no;-41;yes;yes;cellular;3;apr;154;1;-1;0;unknown;no
id31576;39;blue-collar;married;secondary;no;1756;yes;no;cellular;3;apr;939;1;-1;0;unknown;yes
id31577;41;management;divorced;tertiary;no;902;yes;no;cellular;3;apr;134;1;-1;0;unknown;no
id31578;43;unemployed;married;secondary;no;1943;yes;no;cellular;3;apr;273;2;136;2;failure;no
id31579;32;blue-collar;married;secondary;no;824;yes;no;cellular;3;apr;272;1;-1;0;unknown;no
id31580;38;technician;married;secondary;no;751;yes;no;cellular;3;apr;125;1;-1;0;unknown;no
id31581;39;technician;married;tertiary;no;101;no;no;cellular;3;apr;441;1;-1;0;unknown;no
id31582;28;technician;single;tertiary;no;172;yes;yes;cellular;3;apr;100;14;60;2;failure;no
id31583;57;blue-collar;married;primary;no;211;yes;no;cellular;3;apr;239;2;-1;0;unknown;no
id31584;42;entrepreneur;married;tertiary;no;2249;yes;no;telephone;3;apr;362;2;136;6;failure;no
id31585;33;admin.;married;tertiary;no;1636;yes;yes;cellular;3;apr;105;1;136;1;failure;no
id31586;44;services;single;secondary;no;862;yes;no;cellular;3;apr;582;2;-1;0;unknown;no
id31587;40;services;married;secondary;no;3164;yes;no;cellular;3;apr;329;2;-1;0;unknown;no
id31588;36;technician;divorced;secondary;no;666;yes;yes;cellular;3;apr;190;1;133;1;other;no
id31589;55;blue-collar;divorced;secondary;no;1613;yes;no;cellular;3;apr;296;1;270;3;failure;yes
id31590;44;entrepreneur;single;tertiary;no;1136;yes;yes;cellular;3;apr;345;2;249;7;other;no
id31591;37;services;married;secondary;no;749;yes;no;cellular;3;apr;121;2;-1;0;unknown;no
id31592;41;blue-collar;married;secondary;no;4910;yes;no;cellular;3;apr;1090;1;-1;0;unknown;no
id31593;49;technician;married;tertiary;no;523;yes;no;cellular;3;apr;203;1;31;2;success;no
id31594;44;blue-collar;married;secondary;no;879;yes;no;cellular;3;apr;383;1;-1;0;unknown;no
id31595;41;services;single;secondary;no;-68;yes;no;cellular;3;apr;100;3;-1;0;unknown;no
id31596;48;admin.;married;primary;no;4459;yes;no;cellular;3;apr;439;2;240;1;failure;no
id31597;39;services;divorced;secondary;no;-152;yes;no;cellular;3;apr;179;3;-1;0;unknown;no
id31598;46;technician;divorced;secondary;no;387;yes;yes;cellular;3;apr;298;1;-1;0;unknown;no
id31599;46;services;divorced;secondary;no;350;yes;no;cellular;3;apr;230;1;-1;0;unknown;no
id31600;40;entrepreneur;married;tertiary;no;2644;yes;no;cellular;3;apr;235;1;133;3;failure;no
id31601;44;blue-collar;married;primary;no;612;yes;yes;cellular;3;apr;1091;1;135;1;failure;no
id31602;39;technician;single;tertiary;no;54;yes;no;cellular;3;apr;204;2;248;12;failure;no
id31603;47;management;married;secondary;no;-521;yes;no;cellular;3;apr;148;2;-1;0;unknown;no
id31604;39;entrepreneur;married;secondary;no;10200;yes;no;cellular;3;apr;57;4;-1;0;unknown;no
id31605;41;self-employed;married;secondary;no;3123;yes;no;cellular;3;apr;1203;2;135;2;failure;yes
id31606;49;management;married;tertiary;no;596;yes;no;cellular;3;apr;579;2;-1;0;unknown;no
id31607;37;admin.;married;secondary;no;1335;yes;no;telephone;3;apr;309;4;262;4;other;no
id31608;31;admin.;single;secondary;no;779;yes;yes;cellular;3;apr;219;2;-1;0;unknown;no
id31609;50;management;married;tertiary;no;101;yes;no;cellular;6;apr;43;2;326;1;failure;no
id31610;37;management;married;primary;no;3953;yes;no;cellular;6;apr;610;2;138;1;failure;no
id31611;29;technician;single;unknown;no;1729;yes;no;cellular;6;apr;479;1;-1;0;unknown;no
id31612;42;admin.;single;tertiary;no;473;yes;no;cellular;6;apr;494;1;-1;0;unknown;no
id31613;43;management;divorced;tertiary;no;20;no;no;cellular;6;apr;590;2;255;2;failure;no
id31614;46;admin.;single;secondary;no;1070;yes;no;cellular;6;apr;194;2;-1;0;unknown;no
id31615;29;technician;married;secondary;no;-547;yes;yes;cellular;6;apr;225;1;-1;0;unknown;no
id31616;40;management;married;tertiary;no;285;yes;no;cellular;6;apr;322;1;265;3;success;no
id31617;54;entrepreneur;divorced;unknown;no;4736;yes;no;telephone;6;apr;475;6;307;5;failure;yes
id31618;34;technician;single;secondary;no;2729;yes;no;cellular;6;apr;945;1;139;1;success;no
id31619;38;services;married;secondary;no;968;yes;no;cellular;6;apr;272;1;-1;0;unknown;no
id31620;37;blue-collar;divorced;secondary;no;811;yes;yes;cellular;6;apr;185;3;-1;0;unknown;no
id31621;36;blue-collar;married;secondary;no;382;yes;no;cellular;6;apr;254;1;-1;0;unknown;no
id31622;63;retired;married;secondary;no;2030;no;no;cellular;6;apr;61;6;-1;0;unknown;no
id31623;24;student;single;secondary;no;1684;no;no;cellular;6;apr;112;4;-1;0;unknown;no
id31624;35;blue-collar;married;secondary;no;270;yes;yes;cellular;6;apr;332;2;335;1;failure;no
id31625;38;admin.;married;secondary;no;1280;yes;no;cellular;6;apr;916;1;-1;0;unknown;no
id31626;45;blue-collar;married;secondary;no;-73;yes;no;cellular;6;apr;551;3;313;9;failure;no
id31627;33;technician;single;tertiary;no;127;yes;no;cellular;6;apr;583;2;222;17;failure;yes
id31628;38;technician;married;tertiary;no;1997;yes;no;cellular;6;apr;90;10;-1;0;unknown;no
id31629;26;student;single;tertiary;no;1804;no;no;cellular;6;apr;156;2;-1;0;unknown;no
id31630;44;blue-collar;married;secondary;no;8666;no;no;telephone;6;apr;172;1;-1;0;unknown;no
id31631;42;management;single;tertiary;no;11891;no;no;cellular;6;apr;158;1;-1;0;unknown;yes
id31632;41;blue-collar;married;secondary;no;523;yes;no;cellular;6;apr;232;3;-1;0;unknown;no
id31633;36;blue-collar;married;secondary;no;2454;yes;no;cellular;6;apr;1859;1;-1;0;unknown;no
id31634;38;technician;single;secondary;no;12926;yes;no;cellular;6;apr;271;2;307;1;failure;no
id31635;34;management;single;tertiary;no;7263;yes;no;telephone;6;apr;86;1;-1;0;unknown;no
id31636;34;admin.;single;secondary;no;266;yes;no;cellular;6;apr;437;2;-1;0;unknown;no
id31637;32;services;married;secondary;no;393;no;no;cellular;6;apr;211;2;266;2;failure;no
id31638;27;unemployed;single;secondary;no;1972;no;no;cellular;6;apr;97;1;-1;0;unknown;no
id31639;47;admin.;single;secondary;no;1544;yes;no;cellular;6;apr;104;1;312;1;failure;no
id31640;50;blue-collar;married;primary;no;4979;no;no;telephone;6;apr;180;1;-1;0;unknown;yes
id31641;45;blue-collar;married;secondary;no;146;yes;yes;cellular;6;apr;294;1;305;15;failure;no
id31642;41;blue-collar;married;secondary;no;790;yes;no;cellular;6;apr;173;1;-1;0;unknown;no
id31643;35;management;single;tertiary;no;694;yes;no;cellular;6;apr;129;1;-1;0;unknown;no
id31644;59;blue-collar;married;secondary;no;135;yes;no;cellular;6;apr;197;1;-1;0;unknown;no
id31645;39;management;single;tertiary;no;2651;no;no;cellular;6;apr;139;2;136;5;other;no
id31646;35;technician;married;secondary;no;0;yes;no;cellular;6;apr;139;1;-1;0;unknown;no
id31647;44;management;married;secondary;no;8262;yes;no;cellular;6;apr;150;1;257;16;failure;no
id31648;77;retired;married;tertiary;no;0;no;no;cellular;6;apr;190;1;-1;0;unknown;no
id31649;33;blue-collar;married;secondary;no;1101;yes;no;cellular;6;apr;399;2;-1;0;unknown;no
id31650;33;admin.;married;secondary;no;796;yes;no;telephone;6;apr;216;1;-1;0;unknown;no
id31651;40;management;married;secondary;no;754;no;yes;cellular;6;apr;635;1;-1;0;unknown;yes
id31652;30;technician;single;secondary;no;10152;yes;no;cellular;6;apr;1108;2;270;1;failure;no
id31653;44;blue-collar;married;secondary;no;545;yes;no;cellular;6;apr;122;3;136;1;failure;no
id31654;35;technician;married;secondary;no;5553;yes;no;cellular;6;apr;371;3;136;7;failure;no
id31655;31;services;married;secondary;no;1062;yes;yes;cellular;6;apr;230;1;-1;0;unknown;no
id31656;57;technician;married;secondary;no;1144;yes;no;cellular;6;apr;41;2;-1;0;unknown;no
id31657;36;self-employed;married;secondary;no;1184;yes;no;cellular;6;apr;1063;1;-1;0;unknown;yes
id31658;40;admin.;single;secondary;no;462;yes;yes;cellular;6;apr;272;1;335;4;other;no
id31659;32;technician;single;tertiary;no;948;yes;no;cellular;6;apr;223;2;-1;0;unknown;no
id31660;40;blue-collar;married;primary;no;2133;yes;yes;cellular;6;apr;377;3;325;1;failure;no
id31661;37;admin.;married;secondary;no;1207;yes;no;telephone;6;apr;1353;2;138;2;success;yes
id31662;44;blue-collar;single;secondary;no;712;yes;yes;cellular;6;apr;740;3;-1;0;unknown;yes
id31663;37;technician;single;tertiary;no;3943;no;no;cellular;6;apr;1138;2;138;1;failure;yes
id31664;59;services;married;primary;no;1562;yes;no;telephone;6;apr;471;2;270;1;other;no
id31665;42;blue-collar;married;primary;no;574;yes;no;cellular;6;apr;357;2;327;2;failure;no
id31666;41;blue-collar;married;secondary;no;0;yes;no;cellular;6;apr;165;4;-1;0;unknown;no
id31667;44;blue-collar;married;secondary;no;647;yes;no;cellular;6;apr;276;2;-1;0;unknown;no
id31668;46;admin.;single;secondary;no;757;yes;yes;cellular;6;apr;342;3;256;3;failure;no
id31669;33;admin.;single;secondary;no;2554;yes;no;telephone;6;apr;125;3;249;15;failure;no
id31670;41;admin.;divorced;secondary;no;270;yes;no;cellular;6;apr;143;1;336;1;failure;no
id31671;36;technician;married;secondary;no;0;yes;no;cellular;6;apr;583;3;335;2;other;no
id31672;63;retired;married;secondary;no;2734;no;no;cellular;7;apr;72;5;-1;0;unknown;no
id31673;30;blue-collar;single;tertiary;no;297;no;no;cellular;7;apr;465;4;-1;0;unknown;yes
id31674;38;management;divorced;tertiary;no;714;yes;no;cellular;7;apr;163;2;-1;0;unknown;no
id31675;65;retired;married;primary;no;3713;no;no;cellular;7;apr;43;3;-1;0;unknown;no
id31676;38;admin.;married;secondary;no;271;no;no;cellular;7;apr;60;3;-1;0;unknown;no
id31677;38;unemployed;married;tertiary;no;2012;no;no;cellular;7;apr;355;3;-1;0;unknown;no
id31678;26;self-employed;single;secondary;no;3676;no;no;cellular;7;apr;148;1;-1;0;unknown;yes
id31679;42;blue-collar;married;secondary;no;349;yes;no;cellular;7;apr;226;2;-1;0;unknown;no
id31680;33;management;single;tertiary;no;561;no;no;cellular;7;apr;104;1;-1;0;unknown;no
id31681;35;technician;single;primary;no;744;yes;no;cellular;7;apr;1096;1;-1;0;unknown;no
id31682;46;admin.;divorced;secondary;no;1198;yes;yes;cellular;7;apr;837;1;307;1;other;no
id31683;41;technician;married;secondary;no;2185;yes;no;cellular;7;apr;157;4;309;4;other;no
id31684;33;services;married;secondary;no;387;yes;no;cellular;7;apr;327;2;138;2;failure;no
id31685;31;blue-collar;single;secondary;no;823;yes;yes;cellular;7;apr;208;1;-1;0;unknown;no
id31686;43;blue-collar;married;secondary;no;902;yes;no;cellular;7;apr;91;1;328;1;failure;no
id31687;33;management;married;tertiary;no;663;yes;no;cellular;7;apr;381;1;243;4;failure;no
id31688;36;blue-collar;single;secondary;no;3508;yes;no;cellular;7;apr;183;1;266;3;failure;no
id31689;36;admin.;married;secondary;no;39;yes;no;cellular;7;apr;194;2;-1;0;unknown;no
id31690;36;admin.;married;secondary;no;1588;yes;no;cellular;7;apr;103;1;-1;0;unknown;no
id31691;31;management;married;secondary;no;625;yes;no;cellular;7;apr;424;1;138;1;failure;no
id31692;40;admin.;single;secondary;no;963;yes;no;cellular;7;apr;479;1;-1;0;unknown;no
id31693;45;entrepreneur;single;primary;no;0;no;no;cellular;7;apr;354;1;-1;0;unknown;no
id31694;40;admin.;single;unknown;no;355;yes;no;cellular;7;apr;345;2;138;6;other;no
id31695;33;blue-collar;single;secondary;no;706;yes;no;cellular;7;apr;329;1;322;1;failure;no
id31696;53;blue-collar;divorced;secondary;no;1912;yes;yes;cellular;7;apr;210;1;253;2;failure;no
id31697;36;management;single;tertiary;no;11767;yes;no;cellular;7;apr;226;1;-1;0;unknown;no
id31698;40;admin.;married;secondary;no;2591;yes;yes;cellular;7;apr;389;1;266;2;other;no
id31699;43;entrepreneur;married;tertiary;no;903;yes;no;cellular;7;apr;197;1;-1;0;unknown;no
id31700;38;technician;single;secondary;no;0;yes;no;cellular;7;apr;196;2;-1;0;unknown;no
id31701;46;technician;married;secondary;no;138;yes;no;cellular;7;apr;226;2;-1;0;unknown;no
id31702;36;services;married;secondary;no;3740;yes;no;cellular;7;apr;254;1;-1;0;unknown;no
id31703;47;unemployed;married;secondary;no;817;no;no;cellular;7;apr;721;4;-1;0;unknown;yes
id31704;32;blue-collar;married;secondary;no;897;yes;no;cellular;7;apr;293;3;322;2;failure;no
id31705;33;management;married;tertiary;no;0;yes;no;cellular;7;apr;366;1;-1;0;unknown;no
id31706;53;blue-collar;married;primary;no;53;yes;no;cellular;7;apr;208;1;140;1;failure;no
id31707;47;unemployed;married;primary;no;2290;yes;no;cellular;7;apr;274;1;-1;0;unknown;no
id31708;56;management;married;tertiary;no;167;yes;no;telephone;7;apr;189;1;-1;0;unknown;no
id31709;44;unemployed;divorced;secondary;no;522;no;no;cellular;7;apr;411;1;-1;0;unknown;no
id31710;29;self-employed;single;tertiary;no;1457;yes;no;cellular;7;apr;89;1;314;1;other;no
id31711;35;entrepreneur;married;tertiary;no;1859;yes;no;cellular;7;apr;157;1;267;2;failure;no
id31712;53;blue-collar;married;secondary;no;2531;yes;no;cellular;7;apr;413;1;-1;0;unknown;no
id31713;46;blue-collar;single;tertiary;no;283;no;no;cellular;7;apr;299;1;-1;0;unknown;yes
